ticket_id,service,priority,opened_at,due_at,status,assigned_team,resolution_time_hours,sla_breach_risk,penalty_cost,issue_type,queue_delay_hours,waiting_hours,processing_steps,last_updated_at,breach_flag,actual_penalty_exposure,recommended_action
HD-11006,Service DZC0,Medium,2015-08-17T07:04:13Z,2015-08-18T07:04:13Z,Done,Support Pod 082,23.27,High,2000,Story,0.01,0.0,2,2016-04-02T11:59:22Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1007272,Service C07HRU9N,Highest,2022-06-28T06:01:39Z,2022-06-28T14:01:39Z,Closed,Support Pod 123,4.82,Medium,9000,Ticket,0.13,0.0,3,2022-06-28T10:50:57Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-13296,Service DD63,Blocker,2016-02-25T00:24:05Z,2016-02-25T04:24:05Z,Done,Unassigned Queue,1668.38,Breached,15000,Story,0.01,0.0,2,2016-05-04T12:46:43Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1000574,Service C06GRN039,Blocker,2021-05-07T19:36:08Z,2021-05-07T23:36:08Z,Closed,Support Pod 265,2723.69,Breached,15000,Ticket,0.01,0.0,5,2021-08-29T07:17:35Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1007559,Service C12HGX18A,Blocker,2022-07-17T12:02:36Z,2022-07-17T16:02:36Z,Closed,Unassigned Queue,0.17,Low,15000,Service,0.17,0.0,2,2022-07-17T12:12:55Z,False,0,Continue monitoring under normal SLA watch.
HD-1005976,Service C12GGZCZ0U,Highest,2022-04-07T07:06:35Z,2022-04-07T15:06:35Z,Closed,Support Pod 154,3.48,Low,9000,Ticket,0.03,0.0,4,2022-04-07T10:35:25Z,False,0,Continue monitoring under normal SLA watch.
HD-1007893,Service C12HGX18A,Blocker,2022-08-04T06:59:16Z,2022-08-04T10:59:16Z,Closed,Support Pod 143,262.96,Breached,15000,Ticket,0.01,245.18,9,2022-08-15T05:56:48Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1006702,Service C13GGB20,Blocker,2022-05-26T06:59:35Z,2022-05-26T10:59:35Z,Closed,Support Pod 242,577.58,Breached,15000,Ticket,0.44,316.8,4,2022-06-19T08:34:39Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1003269,Service C06GRN039,Blocker,2021-11-03T13:50:58Z,2021-11-03T17:50:58Z,Closed,Support Pod 265,3335.72,Breached,15000,Ticket,0.01,0.0,3,2022-03-22T13:34:00Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1006770,Service C12GGZCZ0U,Highest,2022-05-31T09:04:59Z,2022-05-31T17:04:59Z,Closed,Support Pod 154,2.63,Low,9000,Ticket,0.01,0.0,3,2022-05-31T11:42:40Z,False,0,Continue monitoring under normal SLA watch.
HD-1008146,Service C06GG10T,Blocker,2022-08-20T15:22:12Z,2022-08-20T19:22:12Z,Closed,Support Pod 081,182.25,Breached,15000,HD Service,0.03,167.36,5,2022-08-28T05:37:18Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1010075,Service C05GPX0_,Highest,2022-11-24T08:11:41Z,2022-11-24T16:11:41Z,Closed,Support Pod 186,5.4,Medium,9000,Ticket,0.03,0.0,3,2022-11-24T13:35:55Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1009965,Service C12HGX18A,Blocker,2022-11-17T13:56:15Z,2022-11-17T17:56:15Z,Closed,Support Pod 143,0.3,Low,15000,Deployment,0.04,0.0,3,2022-11-17T14:14:08Z,False,0,Continue monitoring under normal SLA watch.
HD-1007479,Service C01GGD_0,Medium,2022-07-13T03:57:41Z,2022-07-14T03:57:41Z,Closed,Support Pod 038,23.59,High,2000,Ticket,0.01,0.0,4,2022-07-14T03:33:04Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1012376,Service C06HG2XCU,High,2023-03-05T19:35:00Z,2023-03-06T07:35:00Z,Closed,Unassigned Queue,11.76,High,5000,Ticket,11.76,0.0,1,2023-03-06T07:20:37Z,False,5000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1009518,Service C13GGB_0,Medium,2022-10-30T10:39:02Z,2022-10-31T10:39:02Z,Closed,Support Pod 171,23.08,High,2000,Ticket,0.3,0.0,3,2022-10-31T09:43:59Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-21778,Service T.3H,Medium,2017-05-15T06:48:44Z,2017-05-16T06:48:44Z,Done,Unassigned Queue,15.44,Medium,2000,Vacation,15.44,0.0,1,2017-05-15T22:15:15Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-15204,Service C168ZWA,Medium,2016-05-18T11:13:33Z,2016-05-19T11:13:33Z,Done,Unassigned Queue,23.43,High,2000,Story,23.43,0.0,1,2017-09-17T11:52:51Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-18377,Service D0NC,Medium,2016-11-13T15:14:18Z,2016-11-14T15:14:18Z,Done,Unassigned Queue,18.31,Medium,2000,Story,18.31,0.0,1,2016-11-14T20:37:18Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1010977,Service C12HGX18A,Highest,2023-01-05T08:27:26Z,2023-01-05T16:27:26Z,Closed,Support Pod 143,5.06,Medium,9000,Ticket,0.01,0.0,5,2023-01-05T13:31:00Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1003660,Service C13GGUNZV,Blocker,2021-12-01T06:19:37Z,2021-12-01T10:19:37Z,Closed,Support Pod 160,534.39,Breached,15000,Ticket,0.17,534.06,4,2021-12-23T12:43:11Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1000322,Service C06HSN039,Blocker,2021-04-18T13:57:33Z,2021-04-18T17:57:33Z,Closed,Support Pod 101,1336.06,Breached,15000,Ticket,0.01,0.0,10,2021-06-13T06:01:11Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1004589,Service C11GG02Z9,Highest,2022-01-19T07:13:07Z,2022-01-19T15:13:07Z,Closed,Support Pod 220,6.25,Medium,9000,Ticket,6.25,0.0,1,2022-01-19T13:28:06Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-25353,Service T.3O,Medium,2017-12-18T13:44:06Z,2017-12-19T13:44:06Z,Done,Unassigned Queue,16.66,Medium,2000,Vacation,16.66,0.0,1,2017-12-19T07:59:03Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1004591,Service C11GRX0Z2,Blocker,2022-01-19T09:10:45Z,2022-01-19T13:10:45Z,Closed,Support Pod 220,621.28,Breached,15000,Service,0.07,597.52,3,2022-02-14T06:27:48Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1001320,Service C12GGZCZ0U,Highest,2021-06-27T05:34:13Z,2021-06-27T13:34:13Z,Closed,Support Pod 120,1.55,Low,9000,Ticket,0.11,0.0,6,2021-06-27T07:07:03Z,False,0,Continue monitoring under normal SLA watch.
HD-1008834,Service C12HGX18A,Highest,2022-09-25T06:55:05Z,2022-09-25T14:55:05Z,Closed,Support Pod 041,4.2,Medium,9000,Ticket,0.02,1.73,5,2022-09-25T11:07:28Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1005032,Service C06GG8ZV0,Highest,2022-02-10T09:59:28Z,2022-02-10T17:59:28Z,Closed,Support Pod 104,3.49,Low,9000,Ticket,0.01,0.27,5,2022-02-10T13:28:57Z,False,0,Continue monitoring under normal SLA watch.
HD-1001129,Service C12GGZCZ0U,Highest,2021-06-14T09:13:33Z,2021-06-14T17:13:33Z,Closed,Support Pod 263,1.65,Low,9000,Ticket,0.07,1.55,4,2021-06-14T10:52:30Z,False,0,Continue monitoring under normal SLA watch.
HD-1000663,Service C06HGW8AD,Blocker,2021-05-17T05:55:50Z,2021-05-17T09:55:50Z,Closed,Support Pod 258,1256.54,Breached,15000,Ticket,0.01,0.0,7,2021-07-08T14:28:25Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-35370,Service C06GGCZ9,Blocker,,,Closed,Support Pod 082,,Low,15000,Ticket,0.02,2.35,7,,False,0,Continue monitoring under normal SLA watch.
HD-11403,Service DZC8,Blocker,2016-01-21T16:40:34Z,2016-01-21T20:40:34Z,Done,Support Pod 169,9689.91,Breached,15000,Story,9689.91,0.0,1,2017-02-28T10:34:58Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1001738,Service C06GRN039,Blocker,2021-07-28T09:11:36Z,2021-07-28T13:11:36Z,Closed,Support Pod 265,477.69,Breached,15000,Ticket,0.01,0.0,2,2021-08-17T06:53:10Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1010449,Service C11GKZ_0,Blocker,2022-12-12T04:52:59Z,2022-12-12T08:52:59Z,Closed,Support Pod 216,2019.36,Breached,15000,Ticket,0.06,1873.9,7,2023-03-06T08:14:23Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1012073,Service C06GG0.T,Highest,2023-02-21T06:25:54Z,2023-02-21T14:25:54Z,Closed,Support Pod 120,5.23,Medium,9000,Ticket,0.05,2.5,4,2023-02-21T11:39:47Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-21161,Service T.3Q,Medium,2017-04-09T06:24:41Z,2017-04-10T06:24:41Z,Done,Unassigned Queue,23.58,High,2000,Story,1.17,0.0,2,2017-04-10T06:04:08Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1003494,Service T.N2,Blocker,2021-11-22T08:36:27Z,2021-11-22T12:36:27Z,Closed,Support Pod 143,318.73,Breached,15000,Ticket,22.55,0.0,3,2021-12-05T15:20:17Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1008942,Service C06GRZT_0,Blocker,2022-09-29T12:53:07Z,2022-09-29T16:53:07Z,Closed,Support Pod 066,0.45,Low,15000,Ticket,0.01,0.0,3,2022-09-29T13:20:27Z,False,0,Continue monitoring under normal SLA watch.
HD-1002007,Service C08HGW2C,Blocker,2021-08-15T13:11:16Z,2021-08-15T17:11:16Z,Closed,Support Pod 258,201.09,Breached,15000,Service,0.01,134.38,5,2021-08-23T22:16:42Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1010510,Service C12HHX18AJ28AV.EW8X3D,Blocker,2022-12-13T12:51:25Z,2022-12-13T16:51:25Z,Closed,Support Pod 143,0.06,Low,15000,Deployment,0.02,0.0,2,2022-12-13T12:54:48Z,False,0,Continue monitoring under normal SLA watch.
HD-1011073,Service C01GGZ-3,Blocker,2023-01-10T05:06:30Z,2023-01-10T09:06:30Z,Waiting,Support Pod 111,1512.39,Breached,15000,Ticket,0.01,140.74,8,2023-03-14T05:30:02Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-25391,Service T.3R,Highest,2017-12-20T07:02:42Z,2017-12-20T15:02:42Z,Done,Unassigned Queue,2.66,Low,9000,Vacation,2.66,0.0,1,2017-12-20T09:42:21Z,False,0,Continue monitoring under normal SLA watch.
HD-15383,Service DBZ,Medium,2016-05-25T14:35:24Z,2016-05-26T14:35:24Z,Done,Unassigned Queue,23.94,High,2000,Sprint Summary,23.94,0.0,1,2016-05-26T14:31:30Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1000990,Service C02GGX00,Blocker,2021-06-07T05:04:38Z,2021-06-07T09:04:38Z,Closed,Support Pod 176,0.71,Low,15000,Service,0.01,0.0,3,2021-06-07T05:47:02Z,False,0,Continue monitoring under normal SLA watch.
HD-1009663,Service C12HHX18A,Blocker,2022-11-06T11:02:19Z,2022-11-06T15:02:19Z,Closed,Support Pod 143,1.48,Low,15000,Ticket,0.05,0.5,5,2022-11-06T12:31:10Z,False,0,Continue monitoring under normal SLA watch.
HD-1012116,Service C06HG2XCU,Blocker,2023-02-22T11:30:34Z,2023-02-22T15:30:34Z,Closed,Support Pod 048,1.24,Low,15000,Service,0.02,0.0,4,2023-02-22T12:44:50Z,False,0,Continue monitoring under normal SLA watch.
HD-1012344,Service C06HG2XCU,High,2023-03-05T19:34:12Z,2023-03-06T07:34:12Z,Closed,Unassigned Queue,11.74,High,5000,Ticket,11.74,0.0,1,2023-03-06T07:18:31Z,False,5000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1000493,Service C11GGZVZNV_,Blocker,2021-05-03T05:02:16Z,2021-05-03T09:02:16Z,Closed,Support Pod 170,1.95,Low,15000,Ticket,0.04,0.0,2,2021-05-03T06:59:14Z,False,0,Continue monitoring under normal SLA watch.
HD-1010055,Service C08GGZ3_0,Blocker,2022-11-23T09:48:06Z,2022-11-23T13:48:06Z,Closed,Support Pod 156,3.66,High,15000,Ticket,0.02,0.0,4,2022-11-23T13:27:53Z,False,15000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1006660,Service C05GPW20_,Blocker,2022-05-24T07:06:28Z,2022-05-24T11:06:28Z,Closed,Support Pod 186,1.15,Low,15000,Ticket,0.01,0.0,3,2022-05-24T08:15:24Z,False,0,Continue monitoring under normal SLA watch.
HD-1000689,Service C02GG_3NWC,Blocker,2021-05-18T07:07:18Z,2021-05-18T11:07:18Z,Closed,Support Pod 176,2.46,Medium,15000,Ticket,0.01,2.17,4,2021-05-18T09:34:48Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1002684,Service C07HR0W,Blocker,2021-09-23T11:05:59Z,2021-09-23T15:05:59Z,Closed,Support Pod 087,2.68,Medium,15000,Ticket,0.09,2.59,2,2021-09-23T13:46:41Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1010687,Service C06GRZT_0,Highest,2022-12-22T13:57:25Z,2022-12-22T21:57:25Z,Closed,Support Pod 142,1.43,Low,9000,Ticket,0.01,0.0,4,2022-12-22T15:23:12Z,False,0,Continue monitoring under normal SLA watch.
HD-43066,Service C05GPW20_,Blocker,,,Closed,Support Pod 288,,Low,15000,Ticket,0.02,0.0,4,,False,0,Continue monitoring under normal SLA watch.
HD-1002753,Service C06GSN039,Highest,2021-09-29T05:48:16Z,2021-09-29T13:48:16Z,Closed,Support Pod 264,2.92,Low,9000,Ticket,0.07,0.0,5,2021-09-29T08:43:37Z,False,0,Continue monitoring under normal SLA watch.
HD-1012398,Service C06HG2XCU,High,2023-03-05T19:35:00Z,2023-03-06T07:35:00Z,Closed,Unassigned Queue,11.89,High,5000,Ticket,11.89,0.0,1,2023-03-06T07:28:24Z,False,5000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1011161,Service C06HG2XCU,Blocker,2023-01-12T17:00:44Z,2023-01-12T21:00:44Z,Closed,Support Pod 257,259.01,Breached,15000,Ticket,0.03,0.07,5,2023-01-23T12:01:20Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1001075,Service C06HQZCZ0,Blocker,2021-06-10T09:59:53Z,2021-06-10T13:59:53Z,Closed,Support Pod 145,435.08,Breached,15000,Ticket,0.02,0.0,4,2021-06-28T13:04:26Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1007709,Service C06GG8ZV0,High,2022-07-25T06:54:19Z,2022-07-25T18:54:19Z,Closed,Support Pod 043,6.7,Medium,5000,Ticket,0.01,0.0,6,2022-07-25T13:36:25Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1005524,Service C02GG0_D0,Blocker,2022-03-10T08:17:35Z,2022-03-10T12:17:35Z,Closed,Support Pod 099,1.02,Low,15000,Ticket,0.01,0.88,5,2022-03-10T09:18:41Z,False,0,Continue monitoring under normal SLA watch.
HD-1005326,Service C06GG8114,Medium,2022-02-27T14:11:44Z,2022-02-28T14:11:44Z,Closed,Unassigned Queue,23.34,High,2000,Ticket,23.34,0.0,2,2022-02-28T13:32:25Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1001328,Service C06GGT_0,Blocker,2021-06-27T10:26:56Z,2021-06-27T14:26:56Z,Closed,Support Pod 093,1.91,Low,15000,Ticket,0.03,0.0,3,2021-06-27T12:21:26Z,False,0,Continue monitoring under normal SLA watch.
HD-1001693,Service C12GG0.A,Highest,2021-07-26T05:46:29Z,2021-07-26T13:46:29Z,Closed,Support Pod 263,5.94,Medium,9000,Ticket,0.23,5.71,3,2021-07-26T11:42:53Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1003910,Service C12GGZCZ0U,Highest,2021-12-13T10:48:17Z,2021-12-13T18:48:17Z,Closed,Support Pod 263,3.96,Low,9000,Ticket,0.02,0.0,4,2021-12-13T14:45:48Z,False,0,Continue monitoring under normal SLA watch.
HD-1007822,Service C06HG2XCU,Blocker,2022-08-01T10:29:32Z,2022-08-01T14:29:32Z,Closed,Support Pod 193,0.33,Low,15000,Ticket,0.02,0.24,4,2022-08-01T10:49:43Z,False,0,Continue monitoring under normal SLA watch.
HD-1001081,Service C12HGX18A,Blocker,2021-06-10T11:12:30Z,2021-06-10T15:12:30Z,Closed,Support Pod 259,765.94,Breached,15000,Ticket,0.01,191.62,5,2021-07-12T09:09:06Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1012436,Service C06HG2XCU,High,2023-03-07T06:45:55Z,2023-03-07T18:45:55Z,Closed,Support Pod 257,6.09,Medium,5000,Ticket,0.03,0.0,3,2023-03-07T12:51:31Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1010894,Service C06HQZCZ0,Medium,2023-01-02T13:37:38Z,2023-01-03T13:37:38Z,Closed,Support Pod 145,23.46,High,2000,Ticket,0.04,23.27,4,2023-01-03T13:05:02Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-13358,Service DDE1,Blocker,2016-01-21T16:52:35Z,2016-01-21T20:52:35Z,Done,Support Pod 378,17604.46,Breached,15000,Story,17604.46,0.0,2,2018-01-24T05:20:23Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1003309,Service C05GPX0_,Highest,2021-11-07T09:02:12Z,2021-11-07T17:02:12Z,Closed,Support Pod 232,1.89,Low,9000,Ticket,1.89,0.0,2,2021-11-07T10:55:27Z,False,0,Continue monitoring under normal SLA watch.
HD-1008526,Service C12HGX18A,Highest,2022-09-07T23:10:52Z,2022-09-08T07:10:52Z,Closed,Support Pod 041,1.52,Low,9000,Deployment,0.01,0.0,3,2022-09-08T00:42:12Z,False,0,Continue monitoring under normal SLA watch.
HD-1012166,Service C12HHX18AJ28AV.EW8X3D,High,2023-02-26T07:15:00Z,2023-02-26T19:15:00Z,Closed,Support Pod 143,6.16,Medium,5000,Deployment,0.01,6.03,5,2023-02-26T13:24:45Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1003325,Service C12HGX18A,Blocker,2021-11-08T07:40:18Z,2021-11-08T11:40:18Z,Closed,Support Pod 143,1062.06,Breached,15000,Ticket,0.01,77.16,4,2021-12-22T13:44:05Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1007455,Service C05GPW20_,Blocker,2022-07-07T09:17:00Z,2022-07-07T13:17:00Z,Closed,Support Pod 186,238.29,Breached,15000,Ticket,0.07,0.0,3,2022-07-17T07:34:23Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1005957,Service C12HGX18A,Blocker,2022-04-06T10:47:20Z,2022-04-06T14:47:20Z,Closed,Support Pod 143,2537.85,Breached,15000,Ticket,0.02,596.31,4,2022-07-21T04:38:34Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1012085,Service C12HHX18AJ28AV.EW8X3D,Blocker,2023-02-21T11:24:54Z,2023-02-21T15:24:54Z,Closed,Support Pod 143,0.27,Low,15000,Deployment,0.02,0.0,3,2023-02-21T11:41:25Z,False,0,Continue monitoring under normal SLA watch.
HD-1005982,Service C12GGZCZ0U,Highest,2022-04-07T07:59:38Z,2022-04-07T15:59:38Z,Closed,Support Pod 263,4.49,Medium,9000,Ticket,0.01,0.36,5,2022-04-07T12:28:50Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1010965,Service C14GG8114,Medium,2023-01-05T04:54:21Z,2023-01-06T04:54:21Z,Closed,Support Pod 119,22.98,High,2000,Ticket,0.43,22.55,2,2023-01-06T03:53:21Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1004025,Service C06GGTZ0,Blocker,2021-12-19T07:52:05Z,2021-12-19T11:52:05Z,Closed,Support Pod 132,2.76,Medium,15000,Ticket,0.01,0.0,4,2021-12-19T10:37:49Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-1004969,Service C11GK0D.NZ,Medium,2022-02-08T09:57:57Z,2022-02-09T09:57:57Z,Closed,Support Pod 205,23.73,High,2000,Ticket,0.06,22.64,4,2022-02-09T09:41:32Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1006449,Service C02HK_3NWC,Blocker,2022-05-10T08:48:15Z,2022-05-10T12:48:15Z,Closed,Support Pod 132,965.15,Breached,15000,Ticket,0.02,31.28,5,2022-06-19T13:57:33Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-11176,Service DZC0,Medium,2016-02-23T09:23:14Z,2016-02-24T09:23:14Z,Done,Unassigned Queue,23.93,High,2000,Ticket,1.49,0.0,2,2016-04-02T11:59:23Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1001703,Service C12GGZCZ0U,Highest,2021-07-26T09:21:04Z,2021-07-26T17:21:04Z,Closed,Support Pod 120,2.38,Low,9000,Ticket,0.04,0.0,4,2021-07-26T11:43:53Z,False,0,Continue monitoring under normal SLA watch.
HD-1010793,Service C06HG2XCU,High,2022-12-29T06:09:07Z,2022-12-29T18:09:07Z,Closed,Support Pod 193,6.1,Medium,5000,Ticket,0.01,0.0,6,2022-12-29T12:15:03Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
HD-13077,Service DX8A,Medium,2016-01-17T06:07:05Z,2016-01-18T06:07:05Z,Done,Support Pod 080,23.89,High,2000,Story,0.09,0.0,2,2016-04-02T12:56:56Z,False,2000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1008155,Service C07GGZ0U,Blocker,2022-08-21T06:44:35Z,2022-08-21T10:44:35Z,Closed,Support Pod 123,0.26,Low,15000,Ticket,0.26,0.0,2,2022-08-21T07:00:01Z,False,0,Continue monitoring under normal SLA watch.
HD-1006061,Service C13GRUNZV,Blocker,2022-04-12T09:22:36Z,2022-04-12T13:22:36Z,Closed,Support Pod 203,168.53,Breached,15000,Ticket,0.06,168.47,3,2022-04-19T09:54:23Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-11664,Service D0NC,Blocker,2016-01-21T16:10:14Z,2016-01-21T20:10:14Z,Done,Support Pod 088,9690.42,Breached,15000,Story,9690.42,0.0,2,2017-02-28T10:35:19Z,True,15000,Immediate escalation to operations lead and reroute to rapid response queue.
HD-1012366,Service C06HG2XCU,High,2023-03-05T19:35:00Z,2023-03-06T07:35:00Z,Closed,Unassigned Queue,11.62,High,5000,Ticket,11.62,0.0,1,2023-03-06T07:12:30Z,False,5000,Escalate to support lead and reassign capacity before the SLA deadline.
HD-1007561,Service C10GRX1NV,Medium,2022-07-17T13:07:08Z,2022-07-18T13:07:08Z,Closed,Unassigned Queue,18.14,Medium,2000,Ticket,0.01,0.0,3,2022-07-18T07:15:34Z,False,0,Monitor queue health and prepare backup staffing if delay increases.
